Bal;compte;soldeReportDebit;soldeReportCredit;soldeBaseDebit;soldeBaseCredit;debit_base;credit_base;soldeFinDebit;soldeFinCredit
Bal;28761;0;0;28761;0;28761;
Bal;28762;0;0;28762;0;28762;
Bal;28763;0;0;28763;0;28763;
Bal;28764;0;0;28764;0;28764;
Bal;28765;0;0;28765;0;28765;
Bal;28766;0;0;28766;0;28766;
Bal;28767;0;0;28767;0;28767;
Bal;28768;0;0;28768;0;28768;
Bal;287680;0;0;287680;0;287680;
Bal;287681;0;0;287681;0;287681;
Bal;287682;0;0;287682;0;287682;
Bal;287683;0;0;287683;0;287683;
Bal;287684;0;0;287684;0;287684;
Bal;287685;0;0;287685;0;287685;
Bal;287686;0;0;287686;0;287686;
Bal;287687;0;0;287687;0;287687;
Bal;287688;0;0;287688;0;287688;
Bal;287689;0;0;287689;0;287689;
Bal;28769;0;0;28769;0;28769;
Bal;2877;0;0;2877;0;2877;
Bal;2878;0;0;2878;0;2878;
Bal;2879;0;0;2879;0;2879;
Bal;288;0;0;288;0;288;
Bal;289;0;0;289;0;289;
Bal;290;0;0;290;0;290;
Bal;2900;0;0;2900;0;2900;
Bal;2901;0;0;2901;0;2901;
Bal;2902;0;0;2902;0;2902;
Bal;2903;0;0;2903;0;2903;
Bal;2904;0;0;2904;0;2904;
Bal;2905;0;0;2905;0;2905;
Bal;2906;0;0;2906;0;2906;
Bal;2907;0;0;2907;0;2907;
Bal;2908;0;0;2908;0;2908;
Bal;2909;0;0;2909;0;2909;
Bal;291;0;0;291;0;291;
Bal;2910;0;0;2910;0;2910;
Bal;2911;0;0;2911;0;2911;
Bal;2912;0;0;2912;0;2912;
Bal;2913;0;0;2913;0;2913;
Bal;2914;0;0;2914;0;2914;
Bal;2915;0;0;2915;0;2915;
Bal;2916;0;0;2916;0;2916;
Bal;2917;0;0;2917;0;2917;
Bal;2918;0;0;2918;0;2918;
Bal;2919;0;0;2919;0;2919;
Bal;292;0;0;292;0;292;
Bal;293;0;0;293;0;293;
Bal;2930;0;0;2930;0;2930;
Bal;2931;0;0;2931;0;2931;
Bal;2932;0;0;2932;0;2932;
Bal;2933;0;0;2933;0;2933;
Bal;2934;0;0;2934;0;2934;
Bal;2935;0;0;2935;0;2935;
Bal;2936;0;0;2936;0;2936;
Bal;2937;0;0;2937;0;2937;
Bal;2938;0;0;2938;0;2938;
Bal;2939;0;0;2939;0;2939;
Bal;294;0;0;294;0;294;
Bal;295;0;0;295;0;295;
Bal;296;0;0;296;0;296;
Bal;2960;0;0;2960;0;2960;
Bal;2961;0;0;2961;0;2961;
Bal;2962;0;0;2962;0;2962;
Bal;2963;0;0;2963;0;2963;
Bal;2964;0;0;2964;0;2964;
Bal;2965;0;0;2965;0;2965;
Bal;2966;0;0;2966;0;2966;
Bal;2967;0;0;2967;0;2967;
Bal;2968;0;0;2968;0;2968;
Bal;2969;0;0;2969;0;2969;
Bal;297;0;0;297;0;297;
Bal;2970;0;0;2970;0;2970;
Bal;2971;0;0;2971;0;2971;
Bal;2972;0;0;2972;0;2972;
Bal;2973;0;0;2973;0;2973;
Bal;2974;0;0;2974;0;2974;
Bal;2975;0;0;2975;0;2975;
Bal;2976;0;0;2976;0;2976;
Bal;29761;0;0;29761;0;29761;
Bal;29762;0;0;29762;0;29762;
Bal;29763;0;0;29763;0;29763;
Bal;29764;0;0;29764;0;29764;
Bal;29765;0;0;29765;0;29765;
Bal;29766;0;0;29766;0;29766;
Bal;29767;0;0;29767;0;29767;
Bal;29768;0;0;29768;0;29768;
Bal;297680;0;0;297680;0;297680;
Bal;297681;0;0;297681;0;297681;
Bal;297682;0;0;297682;0;297682;
Bal;297683;0;0;297683;0;297683;
Bal;297684;0;0;297684;0;297684;
Bal;297685;0;0;297685;0;297685;
Bal;297686;0;0;297686;0;297686;
Bal;297687;0;0;297687;0;297687;
Bal;297688;0;0;297688;0;297688;
Bal;297689;0;0;297689;0;297689;
Bal;29769;0;0;29769;0;29769;
Bal;2977;0;0;2977;0;2977;
Bal;2978;0;0;2978;0;2978;
Bal;2979;0;0;32739;0;32739;
Bal;298;0;0;298;0;298;
Bal;299;0;0;299;0;299;
Bal;300;;3000;300;3000;;5700
Bal;310;;3100;310;3100;;5890
Bal;320;;3200;320;3200;;6080
Bal;330;;3300;330;3300;;6270
Bal;340;;3400;340;3400;;6460
Bal;350;;3500;350;3500;;6650
Bal;360;;3600;360;3600;;6840
Bal;370;;3700;370;3700;;7030
Bal;380;;3800;380;3800;;7220
Bal;390;0;0;390;0;390;
Bal;391;0;0;391;0;391;
Bal;392;0;0;392;0;392;
Bal;393;0;0;393;0;393;
Bal;394;0;0;394;0;394;
Bal;395;0;0;395;0;395;
Bal;396;0;0;396;0;396;
Bal;397;0;0;397;0;397;
Bal;398;0;0;398;0;398;
Bal;399;0;0;399;0;399;
Bal;400;0;0;801;0;801;
Bal;402;0;0;402;0;402;
Bal;403;0;0;403;0;403;
Bal;404;0;0;404;0;404;
Bal;405;0;0;405;0;405;
Bal;406;0;0;406;0;406;
Bal;407;0;0;407;0;407;
Bal;408;0;0;408;0;408;
Bal;4080;0;0;4080;0;4080;
Bal;4081;0;0;4081;0;4081;
Bal;4082;0;0;4082;0;4082;
Bal;4083;0;0;4083;0;4083;
Bal;4084;0;0;4084;0;4084;
Bal;4085;0;0;4085;0;4085;
Bal;4086;0;0;4086;0;4086;
Bal;4087;0;0;4087;0;4087;
Bal;4088;0;0;4088;0;4088;
Bal;4089;0;0;4089;0;4089;
Bal;409;;4090;409;4090;;7771
Bal;4090;0;0;4090;0;4090;
Bal;4091;0;0;4091;0;4091;
Bal;4092;0;0;4092;0;4092;
Bal;4093;0;0;4093;0;4093;
Bal;4094;0;0;4094;0;4094;
Bal;4095;0;0;4095;0;4095;
Bal;4096;0;0;4096;0;4096;
Bal;4097;0;0;4097;0;4097;
Bal;4098;0;0;4098;0;4098;
Bal;4099;0;0;4099;0;4099;
Bal;410;;4100;821;4100;;7379
Bal;411;;4110;13261.95;0;;
Bal;412;;4120;412;4120;;7828
Bal;413;;4130;413;4130;;7847
Bal;414;;4140;414;4140;;7866
Bal;415;;4150;415;4150;;7885
Bal;416;;4160;416;4160;;7904
Bal;417;;4170;417;4170;;7923
Bal;418;;4180;418;4180;;7942
Bal;4181;;41810;0;41810;;83620
Bal;4182;;41820;0;41820;;83640
Bal;4183;;41830;0;41830;;83660
Bal;4184;;41840;0;41840;;83680
Bal;4185;;41850;0;41850;;83700
Bal;4186;;41860;0;41860;;83720
Bal;4187;;41870;0;41870;;83740
Bal;4188;;41880;0;41880;;83760
Bal;4189;;41890;0;41890;;83780
Bal;419;;4190;419;4190;;7961
Bal;4190;0;0;4190;0;4190;
Bal;4191;0;0;4191;0;4191;
Bal;4192;0;0;4192;0;4192;
Bal;4193;0;0;4193;0;4193;
Bal;4194;0;0;4194;0;4194;
Bal;4195;0;0;4195;0;4195;
Bal;4196;0;0;4196;0;4196;
Bal;4197;0;0;4197;0;4197;
Bal;4198;0;0;4198;0;4198;
Bal;4199;0;0;4199;0;4199;
Bal;420;;4200;420;4200;;7980
Bal;421;;4210;0;4210;;8420
Bal;422;;4220;0;4220;;8440
Bal;423;;4230;0;4230;;8460
Bal;424;;4240;0;4240;;8480
Bal;425;;4250;0;4250;;8500
Bal;426;;4260;0;4260;;8520
Bal;427;;4270;0;4270;;8540
Bal;428;;4280;0;4280;;8560
Bal;429;;4290;0;4290;;8580
Bal;430;;4300;430;4300;;8170
Bal;440;;4400;440;4400;;8360
Bal;445713;0;0;0;11;;11
Bal;445714;0;0;0;2183.49;;2183.49
Bal;450;;4500;450;4500;;8550
Bal;451;;4510;451;4510;;8569
Bal;452;;4520;452;4520;;8588
Bal;453;;4530;453;4530;;8607
Bal;454;;4540;454;4540;;8626
Bal;455;;4550;455;4550;;8645
Bal;4551;;45510;0;45510;;91020
Bal;4552;;45520;0;45520;;91040
Bal;4555;;45550;0;45550;;91100
Bal;4556;;45560;0;45560;;91120
Bal;4557;;45570;0;45570;;91140
Bal;4558;;45580;0;45580;;91160
Bal;4559;;45590;0;45590;;91180
Bal;456;;4560;456;4560;;8664
Bal;4560;0;0;4560;0;4560;
Bal;4562;0;0;4562;0;4562;
Bal;4563;0;0;4563;0;4563;
Bal;4564;0;0;4564;0;4564;
Bal;4565;0;0;4565;0;4565;
Bal;4566;0;0;4566;0;4566;
Bal;4567;0;0;4567;0;4567;
Bal;4568;0;0;4568;0;4568;
Bal;4569;0;0;4569;0;4569;
Bal;457;;4570;457;4570;;8683
Bal;458;;4580;458;4580;;8702
Bal;459;;4590;5020;4590;;
Bal;460;;4600;460;4600;;8740
Bal;470;;4700;470;4700;;8930
Bal;471;;4710;471;4710;;8949
Bal;472;;4720;472;4720;;8968
Bal;473;;4730;473;4730;;8987
Bal;474;;4740;474;4740;;9006
Bal;475;;4750;475;4750;;9025
Bal;476;;4760;476;4760;;9044
Bal;477;0;0;477;0;477;
Bal;478;0;0;478;0;478;
Bal;479;0;0;479;0;479;
Bal;480;;4800;480;4800;;9120
Bal;481;;4810;481;4810;;9139
Bal;482;;4820;482;4820;;9158
Bal;483;;4830;483;4830;;9177
Bal;484;;4840;484;4840;;9196
Bal;485;;4850;485;4850;;9215
Bal;486;;4860;486;4860;;9234
Bal;487;0;0;487;0;487;
Bal;488;;4880;488;4880;;9272
Bal;489;;4890;489;4890;;9291
Bal;490;0;0;490;0;490;
Bal;491;0;0;491;0;491;
Bal;492;0;0;492;0;492;
Bal;493;0;0;493;0;493;
Bal;494;0;0;494;0;494;
Bal;495;0;0;495;0;495;
Bal;49562;0;0;49562;0;49562;
Bal;496;0;0;496;0;496;
Bal;497;0;0;497;0;497;
Bal;498;0;0;498;0;498;
Bal;4986;0;0;4986;0;4986;
Bal;499;0;0;499;0;499;
Bal;500;;5000;500;5000;;9500
Bal;501;;5010;501;5010;;9519
Bal;502;;5020;502;5020;;9538
Bal;503;;5030;503;5030;;9557
Bal;504;;5040;504;5040;;9576
Bal;505;;5050;505;5050;;9595
Bal;506;;5060;506;5060;;9614
Bal;507;;5070;507;5070;;9633
Bal;508;;5080;508;5080;;9652
Bal;509;0;0;509;0;509;
Bal;510;;5100;510;5100;;9690
Bal;520;;5200;520;5200;;9880
Bal;530;;5300;530;5300;;10070
Bal;540;;5400;540;5400;;10260
Bal;550;;5500;550;5500;;10450
Bal;560;;5600;560;5600;;10640
Bal;570;;5700;570;5700;;10830
Bal;580;;5800;580;5800;;11020
Bal;590;0;0;590;0;590;
Bal;591;0;0;591;0;591;
Bal;592;0;0;592;0;592;
Bal;593;0;0;593;0;593;
Bal;594;0;0;594;0;594;
Bal;595;0;0;595;0;595;
Bal;596;0;0;596;0;596;
Bal;597;0;0;597;0;597;
Bal;598;0;0;598;0;598;
Bal;599;0;0;599;0;599;
Bal;600;0;0;600;0;600;
Bal;601;0;0;601;0;601;
Bal;602;0;0;602;0;602;
Bal;603;0;0;603;0;603;
Bal;6037;0;0;6037;0;6037;
Bal;604;0;0;604;0;604;
Bal;605;0;0;605;0;605;
Bal;606;0;0;606;0;606;
Bal;607;0;0;607;0;607;
Bal;608;0;0;608;0;608;
Bal;6080;0;0;6080;0;6080;
Bal;6081;0;0;6081;0;6081;
Bal;6082;0;0;6082;0;6082;
Bal;6083;0;0;6083;0;6083;
Bal;6084;0;0;6084;0;6084;
Bal;6085;0;0;6085;0;6085;
Bal;6086;0;0;6086;0;6086;
Bal;6087;0;0;6087;0;6087;
Bal;6088;0;0;6088;0;6088;
Bal;6089;0;0;6089;0;6089;
Bal;609;0;0;609;0;609;
Bal;6090;0;0;6090;0;6090;
Bal;6091;0;0;6091;0;6091;
Bal;6092;0;0;6092;0;6092;
Bal;6093;0;0;6093;0;6093;
Bal;6094;0;0;6094;0;6094;
Bal;6095;0;0;6095;0;6095;
Bal;6096;0;0;6096;0;6096;
Bal;6097;0;0;6097;0;6097;
Bal;6098;0;0;6098;0;6098;
Bal;6099;0;0;6099;0;6099;
Bal;610;0;0;610;0;610;
Bal;620;0;0;620;0;620;
Bal;630;0;0;630;0;630;
Bal;640;0;0;640;0;640;
Bal;641;0;0;641;0;641;
Bal;642;0;0;642;0;642;
Bal;643;0;0;643;0;643;
Bal;644;0;0;644;0;644;
Bal;645;0;0;645;0;645;
Bal;646;0;0;646;0;646;
Bal;647;0;0;647;0;647;
Bal;648;0;0;648;0;648;
Bal;6480;0;0;6480;0;6480;
Bal;6481;0;0;6481;0;6481;
Bal;6482;0;0;6482;0;6482;
Bal;6483;0;0;6483;0;6483;
Bal;6484;0;0;6484;0;6484;
Bal;6485;0;0;6485;0;6485;
Bal;6486;0;0;6486;0;6486;
Bal;6487;0;0;6487;0;6487;
Bal;6488;0;0;6488;0;6488;
Bal;6489;0;0;6489;0;6489;
Bal;649;0;0;649;0;649;
Bal;650;0;0;650;0;650;
Bal;655;0;0;655;0;655;
Bal;660;0;0;660;0;660;
Bal;665;0;0;272.73;0;272.73;
Bal;666;0;0;666;0;666;
Bal;667;0;0;667;0;667;
Bal;670;;6700;670;6700;;12730
Bal;671;;6710;0;6710;;13420
Bal;672;;6720;0;6720;;13440
Bal;673;;6730;0;6730;;13460
Bal;674;;6740;0;6740;;13480
Bal;675;;6750;675;6750;;12825
Bal;676;;6760;0;6760;;13520
Bal;677;;6770;0;6770;;13540
Bal;678;;6780;678;6780;;12882
Bal;679;;6790;0;6790;;13580
Bal;680;0;0;680;0;680;
Bal;6815;0;0;6815;0;6815;
Bal;6816;0;0;6816;0;6816;
Bal;6817;0;0;6817;0;6817;
Bal;686;0;0;686;0;686;
Bal;687;;6870;687;6870;;13053
Bal;690;;6900;690;6900;;13110
Bal;691;0;0;691;0;691;
Bal;700;0;0;700;0;700;
Bal;7011;0;0;0;200;;200
Bal;704;0;0;704;0;704;
Bal;705;0;0;705;0;705;
Bal;706;0;0;706;0;706;
Bal;7061;0;0;0;480;;480
Bal;7064;0;0;0;41.16;;41.16
Bal;70651;0;0;0;612.9;;612.9
Bal;70653;0;0;0;92.4;;92.4
Bal;70654;0;0;0;834.8;;834.8
Bal;70656;0;0;90;0;90;
Bal;70671;0;0;0;1008;;1008
Bal;70673;0;0;0;80;;80
Bal;707;0;0;707;0;707;
Bal;70713;0;0;174.34;4559.5;;4385.16
Bal;70714;0;0;0;405;;405
Bal;70716;0;0;0;3130;;3130
Bal;70717;0;0;0;80;;80
Bal;70720;0;0;0;75.25;;75.25
Bal;7085;0;0;0;5.52;;5.52
Bal;7087;0;0;7087;0;7087;
Bal;709;0;0;709;0;709;
Bal;7094;0;0;7094;0;7094;
Bal;7095;0;0;7095;0;7095;
Bal;7096;0;0;7096;0;7096;
Bal;7097;0;0;7097;0;7097;
Bal;710;0;0;710;0;710;
Bal;720;0;0;720;0;720;
Bal;730;0;0;730;0;730;
Bal;740;0;0;740;0;740;
Bal;750;0;0;750;0;750;
Bal;760;0;0;760;0;760;
Bal;761;0;0;1516;0;1516;
Bal;762;0;0;762;0;762;
Bal;766;0;0;766;0;766;
Bal;767;0;0;767;0;767;
Bal;770;;7700;770;7700;;14630
Bal;771;;7710;0;7710;;15420
Bal;772;;7720;0;7720;;15440
Bal;773;;7730;0;7730;;15460
Bal;774;;7740;0;7740;;15480
Bal;775;;7750;775;7750;;14725
Bal;776;;7760;0;7760;;15520
Bal;777;;7770;777;7770;;14763
Bal;778;;7780;778;7780;;14782
Bal;779;;7790;0;7790;;15580
Bal;780;0;0;780;0;780;
Bal;786;0;0;786;0;786;
Bal;787;;7870;787;7870;;14953
Bal;789;0;0;789;0;789;
Bal;790;0;0;790;0;790;
Bal;796;0;0;796;0;796;
Bal;797;;7970;797;7970;;15143
